Date,Name,Tweets,Open_SPCE,High_SPCE,Low_SPCE,Close_SPCE,Volume_SPCE,Open_VAH,High_VAH,Low_VAH,Close_VAH,Volume_VAH,Open_VA,High_VA,Low_VA,Close_VA,Volume_VA
2019-03-18,Richard Branson,The death penalty is on its way out https://t.co/y6XMarmmH8 https://t.co/jXwrdnIhmD,10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-18,Richard Branson,"RT @virgingalactic: ""As we coasted through the upper atmosphere and into space, marveling at the jaw-dropping views of our planet, it meant…",10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-18,Richard Branson,Why the death penalty is a barbaric and inhumane form of punishment that should have no place in modern society… https://t.co/wma7BJxI81,10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-18,Richard Branson,@GretaThunberg Inspiring words and actions. You’re never too young to make a difference,10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-18,Richard Branson,"""Each year, the UK generates enough e-waste to fill Wembley Stadium six times over. We want to get that number down… https://t.co/CEcd4iEl26",10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-18,Richard Branson,@VirginAustralia Yes please,10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-18,Richard Branson,@tsheringtobgay A real pleasure. Thanks Tshering,10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-18,Richard Branson,164 people in the US have been freed from death row after their innocence was proven. Just one innocent person bein… https://t.co/EdzQppJNpR,10.12,10.14,10.12,10.14,34380.0,0.195,0.195,0.19,0.19,369280,,,,,
2019-03-15,Richard Branson,Wonderful to hear that the UK will back the @ascension_gov plan to designate 100% of its waters as a Marine Protect… https://t.co/W5ekOPhJUi,10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,Fantastic to see the US backing council to support new transport technologies @Virgin @HyperloopOne… https://t.co/exXygbPY4e,10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,How to come up with better ideas – great tips from some brilliant minds https://t.co/gdPSR5NccM https://t.co/PHTRRK3aYd,10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,An answer to climate change: a Clean Energy Dividend https://t.co/8iYGLBIn8k https://t.co/GVtRrvaIVZ,10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,"An idea to tackle climate change that is a win for companies, for the public, for creating new jobs, for government… https://t.co/ethZnhDRe1",10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,How a Clean Energy Dividend could get on top of climate change https://t.co/8iYGLBIn8k https://t.co/6O1K7Li9B0,10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,A simple idea to whip climate change https://t.co/8iYGLBIn8k https://t.co/DuQljjihFo,10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,"Devastated by the terrorist attack in Christchurch today. My thoughts are with the victims, and my heart goes out t… https://t.co/bFCs6jhc65",10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-15,Richard Branson,Sending best wishes to all supporting #schoolstrike4climate #FridaysForFuture today https://t.co/MlTMnB7xEk… https://t.co/F4GN7Rk8Kw,10.13,10.14,10.13,10.13,158260.0,0.195,0.19699999999999998,0.195,0.195,314490,,,,,
2019-03-14,Richard Branson,"@cut_50 @CAgovernor @GavinNewsom A really positive step in the right direction. Well done @GavinNewsom, @cut_50 and… https://t.co/ZmAR76QrPT",10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,You are never too young to lead https://t.co/MlTMnB7xEk #schoolstrike4climate #FridaysForFuture @thebteamhq https://t.co/hCE3j08NSh,10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,The window of opportunity for humanity to avert the most catastrophic impacts of global warming is closing. I appla… https://t.co/LUxLsRcCHg,10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,Reducing meat consumption is one of the most simple and effective ways to protect the planet. The UN’s Global Envir… https://t.co/A7E3QOQHMf,10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,Imagine exploring the solar system from a crypt in London. @Virgin recently made this possible for an event with… https://t.co/uJ6bt6xzPp,10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,@_thenewnow @timberners_lee @webfoundation @sciencemuseum Such an important issue to address. Hats off to everyone… https://t.co/UPFqVeiNr4,10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,“Continuous efforts – not strength or intelligence – is the key to unlocking our potential.”  – Winston Churchill.… https://t.co/LyEtv4YM6H,10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,"#FridaysForFuture reminds me of our protests against the Vietnam War – like then, young people protesting… https://t.co/GgYaTG0aXX",10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-14,Richard Branson,"As the late, great Kofi Annan said: “You are never too young to lead and never too old to learn.”… https://t.co/y0UzYhmXLC",10.14,10.15,10.14,10.14,176780.0,0.2,0.2,0.195,0.195,83230,,,,,
2019-03-13,Richard Branson,The small things make a big difference. @Virgin_Orbit is innovating in every area of their launch process to launch… https://t.co/Z9f12CwPmp,10.14,10.14,10.14,10.14,5000.0,0.195,0.2,0.195,0.195,97010,,,,,
2019-03-13,Richard Branson,How is @Virgin_Orbit innovating? No waiting in line at shared spaceports. No expensive launch-pad to build and repa… https://t.co/VQEDAVdTro,10.14,10.14,10.14,10.14,5000.0,0.195,0.2,0.195,0.195,97010,,,,,
2019-03-13,Richard Branson,Bold and courageous leadership from California Governor @GavinNewsom in declaring a moratorium on executions in his… https://t.co/YJIqEE6OGc,10.14,10.14,10.14,10.14,5000.0,0.195,0.2,0.195,0.195,97010,,,,,
2019-03-13,Richard Branson,The innovations behind the small satellite revolution: https://t.co/N92nYfDjqy @Virgin_Orbit https://t.co/QERyzm9B7x,10.14,10.14,10.14,10.14,5000.0,0.195,0.2,0.195,0.195,97010,,,,,
2019-03-13,Richard Branson,.@GretaThunberg is a 16-year-old climate change activist with Asperger’s who has founded an international youth mov… https://t.co/Y3atk1No4u,10.14,10.14,10.14,10.14,5000.0,0.195,0.2,0.195,0.195,97010,,,,,
2019-03-13,Richard Branson,"When we first dreamed up the idea of Virgin Orbit, we knew that we had to do small satellite launch differently. Fo… https://t.co/FuEzCmrIOy",10.14,10.14,10.14,10.14,5000.0,0.195,0.2,0.195,0.195,97010,,,,,
2019-03-13,Richard Branson,I love hearing these stories from the #VirginFamily. Natasha has worked with us for over 20 years and her experienc… https://t.co/DKkiiE6TWc,10.14,10.14,10.14,10.14,5000.0,0.195,0.2,0.195,0.195,97010,,,,,
2019-03-12,Richard Branson,@VirginTrains Lovely gesture team and best wishes to all who knew and loved Jake,10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,“You must do the things you think you cannot do” — Eleanor Roosevelt. Here are some quotes that help me embrace sma… https://t.co/S2pNZT3R7v,10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,Powerful and saddening read on how microplastics are causing a massive environmental impact:… https://t.co/nHJWbWMstc,10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,"Tea, good company, and the most miraculous views of the moon and the stars – that’s pretty much perfection to me… https://t.co/2cc3ORB7Uj",10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,I’ve been stargazing ever since the moon landings. It’s what sparked the idea for @virgingalactic. I’m still gazing… https://t.co/McgIa2PQHy,10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,Wonderful to see the top executives of the UN System endorse decriminalisation of drug possession and personal use.… https://t.co/6kH6M7kL9X,10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,The next industry due for disruption https://t.co/SpKSxS8Bkp https://t.co/ejcBIcBKyl,10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,"Working hard preparing for my @virgingalactic spaceflight. In the meantime, we all love to gaze at the stars for in… https://t.co/VB7KM5Bmre",10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,"If you’re up late at night, thinking over a problem or trying to come up with an idea, get outside and look up. You… https://t.co/bJ1cIJwM1v",10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-12,Richard Branson,.@SecElaineChao announces new council to support hyperloop commercialization. Thanks for your leadership. @Virgin… https://t.co/6HYIVVWqlj,10.15,10.15,10.13,10.14,1320000.0,0.2,0.20199999999999999,0.2,0.2,921140,,,,,
2019-03-11,Richard Branson,"Giving the final say on the #Brexit deal to the UK people is not an affront to democracy, it is a much-needed affir… https://t.co/Cs0k2Oe1sT",10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-11,Richard Branson,"“I asked ‘what kind of a world will it be?’ In that moment, I realised that unless I was part of a solution I would… https://t.co/xCjsOn22gH",10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-11,Richard Branson,@elmismoloco2 @VenezuelaAid @Virgin_MobileCo This is really lovely to hear @Juanchov and very well said.… https://t.co/X1swpP4hIo,10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-11,Richard Branson,@EnvisionVirgin @FIAFormulaE A truly brilliant moment to witness,10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-11,Richard Branson,Giving the final say to the UK people is the only fair and democratic way of giving those who voted in 2016 a chanc… https://t.co/ezIAaCtSFF,10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-11,Richard Branson,Why I strongly agree any final deal the UK government ends up with should return to the UK people for an informed v… https://t.co/vVzWTCDagt,10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-11,Richard Branson,Building industry out of adversity: how the business world has a role to play in criminal justice reform… https://t.co/LAECK9QOz6,10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-11,Richard Branson,"Informed consent, a cornerstone of democratic participation, never stood a chance in the EU referendum. Now it can… https://t.co/9Tw1BiEbou",10.12,10.16,10.12,10.14,93300.0,0.2,0.2,0.2,0.2,312570,,,,,
2019-03-08,Richard Branson,"RT @theIRC: Our mantra – this #InternationalWomensDay &amp; EVERY day.
RT if you join us in the fight for a world where women and girls have an…",10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,"One not-so-small step for gender equality:
https://t.co/Tx0Lb1B6rc #readbyrichard #IWD2019 https://t.co/wTvJNEXjpA",10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,Delighted to help out a Virgin Atlantic pilot with some advice on how to scale her confectionery business and creat… https://t.co/I6EVDdBbPZ,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,Bernice is a @VirginAtlantic pilot and an entrepreneur who really embodies the @Virgin spirit. Her story shows that… https://t.co/IihRCvM9gI,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,How do you scale and grow your start-up? The key is often to partner with a bigger brand https://t.co/JSI8ia2xek… https://t.co/bLIk2zcsK6,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,“Don’t be afraid to fly higher.” A brilliant quote from my mum. Thanks for sharing these inspiring insights… https://t.co/Y7QbZ1LWmQ,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,From flying jumbo jets across the Atlantic to running her own confectionary business. I love to see people in the… https://t.co/iNdUPbOkzH,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,@HollyBranson Such inspiring women. Thanks for sharing Holly,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,@_thenewnow @GretaThunberg Powerful words. Thank you for speaking up @GretaThunberg,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,@jacobdhorowitz @virginmedia It’s a brilliant campaign. Thanks to everyone who has made it possible,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-08,Richard Branson,How ten women made it into the White House - and how you can too. Molly Dillon is a @VirginUnite team member and a… https://t.co/dn8LhZYIfb,10.14,10.15,10.13,10.13,5990.0,0.2,0.20199999999999999,0.2,0.2,112810,,,,,
2019-03-07,Richard Branson,My top 10 quotes on living life better https://t.co/MIU205Ad2O https://t.co/PmjNhSocf1,10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,@TroxyLondon @PenguinBooks Thanks for sharing and for hosting such a fun event,10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,"It’s stories like these, of Venezuelan refugees Ana and Yeysi working for Virgin Mobile Colombia, that give me hope… https://t.co/88hX2OHUb0",10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,The Venezuela Aid Live concert was one of the most memorable events I’ve attended in my life. Here’s some of my ref… https://t.co/XKFQDauZB2,10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,How Virgin Mobile Colombia is supporting Venezuelan refugees https://t.co/uE3v5Frc6f #VirginFamily @Virgin_MobileCo https://t.co/KLE3UBy2yL,10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,"As a supporter of @UN's Standards of Conduct for Business, the new report by @OFB_LGBT launched @sxsw this week wil… https://t.co/5LsumJ3MPd",10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,"@mcgarry_padraig I don't separate between work and play, it's all living and I'm fortunate enough to love what I do… https://t.co/NHqcEBo1FD",10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,"@BlessingbyBle Thank you, and hope you're enjoying it. Think about what makes you and your product unique, and focu… https://t.co/TdcoG9dSMH",10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,@Nell_McAndrew @VirginActiveUK Now that was a fun day,10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,"It’s time for the international community - governments, multilateral organisations and the private sector - to ste… https://t.co/Og2n3pjYN4",10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-07,Richard Branson,How to design an inclusive workplace and create a space for autistic employees to flourish - @auticonUS created a b… https://t.co/FvpSGW8UAu,10.17,10.17,10.11,10.11,447480.0,0.2,0.20199999999999999,0.2,0.2,81870,,,,,
2019-03-06,Richard Branson,How tech is helping us to read more https://t.co/bAu6Owfvf5 #ReadbyRichard https://t.co/tTjjfQhDRw,10.12,10.15,10.11,10.15,26960.0,0.2,0.20199999999999999,0.2,0.2,556110,,,,,
2019-03-06,Richard Branson,"While in zero gravity, Beth @vgchieftrainer carried out a series of cabin evaluation check points, crucial to confi… https://t.co/VizLP8fpA5",10.12,10.15,10.11,10.15,26960.0,0.2,0.20199999999999999,0.2,0.2,556110,,,,,
2019-03-06,Richard Branson,How will it feel to fly into space on board @virgingalactic VSS Unity? Beth’s face says it all… https://t.co/7And17Pktt,10.12,10.15,10.11,10.15,26960.0,0.2,0.20199999999999999,0.2,0.2,556110,,,,,
2019-03-06,Richard Branson,Beth @VGChiefTrainer has been helping get me in shipshape for space - and she became the 571st person to fly to spa… https://t.co/zLN9tHEIbX,10.12,10.15,10.11,10.15,26960.0,0.2,0.20199999999999999,0.2,0.2,556110,,,,,
2019-03-06,Richard Branson,The first woman to fly on a commercial spaceship - here’s the inspiring story of Beth Moses @VGChiefTrainer… https://t.co/nkoZYoB0XJ,10.12,10.15,10.11,10.15,26960.0,0.2,0.20199999999999999,0.2,0.2,556110,,,,,
2019-03-06,Richard Branson,"A mobile library is travelling around Kabul, encouraging critical thinking and introspection among Afghan children.… https://t.co/zELcES4ghr",10.12,10.15,10.11,10.15,26960.0,0.2,0.20199999999999999,0.2,0.2,556110,,,,,
2019-03-06,Richard Branson,"“Today you are You, that is truer than true. There is no one alive who is Youer than You!” If you’re wondering who… https://t.co/XNkS0R8he4",10.12,10.15,10.11,10.15,26960.0,0.2,0.20199999999999999,0.2,0.2,556110,,,,,
2019-03-05,Richard Branson,A great story on #NationalEmpathyDay that shows how employing empathy toward formerly incarcerated individuals can… https://t.co/CmmDLHbD5G,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,Rebuilding the BVI through nutrition and entrepreneurship: https://t.co/iy03BsPost @VirginUnite #ReadbyRichard https://t.co/OzcwVyNcAE,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,Here’s a few quotes to help you open your mind and embrace a smarter way of thinking: https://t.co/pCxUVNyrH3 https://t.co/Q4fVkRgklk,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,Re-think the way you think. Ten quotes that help me broaden my horizons: https://t.co/pCxUVNyrH3 https://t.co/iODSazzipT,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,“You must do the things you think you cannot do” — Eleanor Roosevelt. Quotes that inspire me to embrace smarter thi… https://t.co/7vDxF542nq,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,The true power of words: This 10-year-old’s poem about dyslexia manages to expose society’s prejudices while sendin… https://t.co/k2oJHRY1eN,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,To drive forward innovation we need to constantly refine the way we think. Here are some of the quotes that inspire… https://t.co/zuwFjtBMwA,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,My top ten quotes on smarter thinking: https://t.co/pCxUVNyrH3 https://t.co/TCcsG7RLdj,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-05,Richard Branson,From a chat at the bar on Necker to flying satellites into space – quite the journey so far with @OneWeb. Onwards a… https://t.co/Fg5nhuGzpL,10.16,10.16,10.11,10.13,3860.0,0.2,0.20199999999999999,0.2,0.2,444410,,,,,
2019-03-04,Richard Branson,Amazing what can be achieved through the power of partnership https://t.co/rnQW0aEnwM @VirginAtlantic… https://t.co/FqGQnxdRZD,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,The launch of @VirginAtlantic and @VirginVoyages may be a few decades apart but the method is still the same. Disru… https://t.co/WKNpegDu4x,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,Ever wondered whether the tingly sensation you get when you're scared means something? Check out the latest Live Li… https://t.co/3YoGPlOMXw,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,"Proud to hear that Virgin Holidays is not just the Number 1 UK seller so far for Virgin Voyages, but globally… https://t.co/lW05Bps7YV",10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,Now this is what I call a triple red! https://t.co/rnQW0aEnwM @VirginAtlantic @VirginHolidays @VirginVoyages https://t.co/Z2AsRQQNjw,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,You don’t have to have a huge budget to be successful at marketing. What you need is this: https://t.co/CVnMWNcVDy… https://t.co/8NhJTBNmmr,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,@Tiffani_Bova @Virgin @virginrecords @Virgin_Orbit @HyperloopOne @virginmedia Words I truly live by. Thanks for sharing Tiffani,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,@iNuk3m @VirginAtlantic This is brilliant to hear. Thanks for the kind words Matt and well done @VirginAtlantic,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,Grades are not a measure of worth and exams shouldn’t define you. This study shows exactly why we need to reassess… https://t.co/zOPyHWO9kh,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-04,Richard Branson,Three examples of @Virgin disrupting different industries and using the power of partnership to get noticed… https://t.co/oyytl0y5i5,10.11,10.16,10.11,10.14,30010.0,0.2,0.20199999999999999,0.2,0.2,513780,,,,,
2019-03-01,Richard Branson,"""We now know that the only path forward, for the good of all Kenyans, is the path of equality.” A recent report by… https://t.co/mk4R7mGrhp",10.1,10.13,10.1,10.11,38120.0,0.2,0.205,0.2,0.2,392030,,,,,
2019-03-01,Richard Branson,"Businesses can and should do more to ensure that LGBT+ communities are protected. As global employers, traders &amp; ad… https://t.co/kK3CijgraQ",10.1,10.13,10.1,10.11,38120.0,0.2,0.205,0.2,0.2,392030,,,,,
2019-03-01,Richard Branson,@PunitRenjen Very true. I love this Punit,10.1,10.13,10.1,10.11,38120.0,0.2,0.205,0.2,0.2,392030,,,,,
2019-03-01,Richard Branson,"Kenya’s leaders should realise that decriminalising same-sex relationships is not only the right thing to do, it al… https://t.co/x72YuESdtP",10.1,10.13,10.1,10.11,38120.0,0.2,0.205,0.2,0.2,392030,,,,,
2019-03-01,Richard Branson,"""Disabled people have agency over their sexuality, over their bodies and who they are, and why shouldn't we celebra… https://t.co/vsd0tGn5Kr",10.1,10.13,10.1,10.11,38120.0,0.2,0.205,0.2,0.2,392030,,,,,
2019-03-01,Richard Branson,"When people with diverse backgrounds are able to freely contribute their ideas and perspectives, it provides a bett… https://t.co/6sMaQ5hjHo",10.1,10.13,10.1,10.11,38120.0,0.2,0.205,0.2,0.2,392030,,,,,
2019-03-01,Richard Branson,"I have long believed that everyone, regardless of sexual orientation or gender identity, should have the right to b… https://t.co/yp8XIvQwyo",10.1,10.13,10.1,10.11,38120.0,0.2,0.205,0.2,0.2,392030,,,,,
2019-02-28,Richard Branson,An important milestone in our efforts to connect the billions of people in the world who are not connected. Small s… https://t.co/GKAkoIO3B3,10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,".@Virgin_Orbit, our small satellite launch business, is perfectly placed to make @OneWeb’s mission to connect the w… https://t.co/kdAx2N1zxS",10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,.@VirginHotelsSF now open: Enjoy a drink on San Francisco’s new rooftop bar or start your day the right way with so… https://t.co/uaHNgbux0a,10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,Delighted to be in French Guiana to watch @OneWeb blast its first rocket carrying six satellites into space… https://t.co/aHFAp0B8Rn,10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,"Good to see a global drop in executions for drug offences in 2018 but much remains to be done. Globally, 7,000 peop… https://t.co/zJVQiPtoYQ",10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,From a chat at the bar on Necker to flying satellites into space – quite the journey so far with @OneWeb. Onwards a… https://t.co/SVryZAwAGo,10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,@VernonLinda @VirginTrains This is brilliant to hear. Well done Darren. Great to see the team embracing the virgin spirit #virginfamily,10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,@greg_wyler Amazing work. Congratulations to everyone involved,10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,@valleyhack Kids these days...,10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,".@MelissaHemsley talks perfume, childhood scents and all things smelly in this week’s episode of #LiveLifeBetter https://t.co/700y4HCQRM",10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-28,Richard Branson,"What an exciting time for commercial space travel. My reflections on watching @OneWeb, which we’re founding investo… https://t.co/474rnW5FWj",10.11,10.12,10.11,10.12,13510.0,0.20199999999999999,0.20199999999999999,0.2,0.2,111630,,,,,
2019-02-27,Richard Branson,From a record shop to a lifestyle retail experience – the evolution of Virgin Megastores https://t.co/Snn8QaoyX3… https://t.co/PsuYm36FG6,10.15,10.15,10.1,10.11,42930.0,0.19699999999999998,0.2,0.19699999999999998,0.2,706410,,,,,
2019-02-27,Richard Branson,"The creators of Trivial Pursuit were intending to play a game of Scrabble, but found there were some pieces missing… https://t.co/tsSdgB28Uc",10.15,10.15,10.1,10.11,42930.0,0.19699999999999998,0.2,0.19699999999999998,0.2,706410,,,,,
